context	label	split
In this study we discuss how to determine the equilibrium structure of a crystalline material while, at the same time, directly determining the bulk modulus (B), cohesive energy (E coh ), vacany formation energy (E F V ) and estimating other related physical parameters such as three independent cubic elastic constants (C 11 , C 12 and C 44 ) <CITED HERE> [10] [11] .	not used	test
In this study, calculations have been performed using the Fe-Cu potential according to G. Bonny <CITED HERE> .	used	train
In this study, the embedded atom method (EAM) potentials [24, <CITED HERE> were employed to describe and characterize the interaction between atoms in single-crystal aluminum, and the basic form of the EAM potential function is as follows:= ∑ ( ) + 1 2 ∑ ̸ = ( ) ,(2)= ∑ ̸ = ( ) ,(3)where is the total energy of the system, which is composed of two parts including an embedded energy, that is, ( ) in formula (2), and a pair potential that represents the interaction between atoms.	used	test
"In this study, we compare a variety of EAM-type potentials for Fe spanning almost 30 years of potential development: from the historic Finnis-Sinclair (FS) potential in the modified form of Marchese et al. BIBREF48 , BIBREF49 , abbreviated as ""MFS"", to the most recent ""Marinica11"" potential by Proville et al. <CITED HERE> ."	used	val
In this work we use the empirical potential developed by Ackland et al. <CITED HERE>	used	train
In this work, we compare our method with a very recent version of the Al-Mg MEAM potential that is available in the literature <CITED HERE> .	used	train
In this work, we employed the Tersoff potential <CITED HERE> 43 with parameters obtained by Lindsay and Broido to model h-BN sheets 12 .	not used	train
In this work, we have used a slightly modified form of the pairwise potential function which was originally proposed by Cai <CITED HERE> .	extended	train
In this work, we report the results of atomic structures in a zero-dimensional Cu 64 Zr 36 SSAPs, ranging from about 11 Å to 60 Å in diameter, and in a two-dimensional Cu 64 Zr 36 SSAFs, ranging from 8.6 Å to 61.5 Å in thickness as a prototype model system in which the Cu-Zr potential was well developed and applied [27] [28] [29] [30] <CITED HERE> [39] [40] [41] , by molecular dynamics simulations.	not used	train
In this work, we used the Tersoff potential <CITED HERE> 21] for introducing bonding interactions between carbon and nitrogen atoms.	used	train
In this work, we utilize an interatomic potential <CITED HERE> specifically formulated to capture the energetics of C interactions with point defects in INLINEFORM1 -Fe, which is in good agreement with ab initio results BIBREF74 .	used	test
Indeed the plastic deformation of the asperities during the contact formation proceeds more rapidly when the softening temperature is reached <CITED HERE> .	not used	train
Indeed, attempts to use realistic crystalline potentials (e.g. in the fracture of silicon) have failed to quantitatively reproduce experiments <CITED HERE> , BIBREF25 .	not used	train
Indeed, our incremental algorithm will make it possible to recompute changing terms only, based on the list of moving atoms, and can thus be used in any Monte Carlo methods based on the Brenner potential [19, 47, <CITED HERE> .	used	test
Indeed, the calculated MEAM <CITED HERE> , BIBREF18 basal INLINEFORM2 excess energy is three times higher than the EAM one.	not used	train
Instead, they exhibit a coordination of 14 and have a relatively high number of 14-coordinated neighbors, which are not identified as bcc by the CNA. [2] , CN including first (nn) and second nearest neighbors (nn2), CSP [17] and the newly developed BCC Defect Analysis (BDA); note the following abbreviations in the color scheme of the BDA: B: bulk, S: surface, V: vacancy; D: (non-screw) dislocation, T: (112) twin boundary or screw dislocation, P: (110) planar fault, U: unidentified; the Chiesa potential for Fe <CITED HERE> was used here. (For interpretation of the references to color in this figure legend, the reader is referred to the web version of this article.)	used	train
It also predicts well other properties such as the melting point and that Au is most stable in the face-centered cubic structure [17, <CITED HERE> .	not used	train
It can predict very accurate lattice and mechanical properties, energetics of point defects and planer faults, which are of vital importance to study the cracking behavior of Ni 3 Al <CITED HERE> .	not used	val
It has also previously been used to identify simple interatomic potentials 9, [33] <CITED HERE> [35] [36].	not used	val
It is a function of cross-section and orientation of the wire, see also the calculation of the area Embedded atom method (EAM) potentials were used to model the atomic interactions for Cu <CITED HERE> and Au [50] .	used	val
It is clear from Fig. 3 that the results of Müller atomic bond order potential <CITED HERE> provides much better values closer to experimental findings.	used	test
It is exciting to note that N-rich compositions UN 4 showed that UN undergoes a phase transition from Fm-3m to R-3m phase at a pressure of about 31 GPa, in agreement with the experimental measurementother calculated results. [22, <CITED HERE> .	not used	train
It is important to stress that the formalism to be developed hereafter can be applied to any potential model for the pure elements including modified embedded atom method (MEAM) BIBREF18 , BIBREF19 , bond-order BIBREF14 , BIBREF15 , <CITED HERE> , and Stillinger-Weber type BIBREF20 potentials.	not used	train
It is noteworthy that the REBO potential itself is an application of the Tersoff potential [27, <CITED HERE> in hydrocarbon systems.	not used	train
It is to be noted that the SW potential <CITED HERE> captures very well anisotropic nature of phosphorene as shown in figure S1 (see supplementary information).	extended	train
It is well-known that grain boundaries play an essential role in hydrogen-induced cracking and embrittlement in polycrystalline metallic materials [4] [5] [6] <CITED HERE> [8] [9] [10] [11] .	not used	train
It is worth mentioning that the popular ReaxFF high-energy material description <CITED HERE> 5, [38] [39] [40] [41] [42] [43] [44] is older than the combustion branch, but was recently merged-without an obvious loss in accuracy-with this branch 39, 45 .	not used	test
It is worth noticing that a use of 1st-generation potentials BIBREF32 , BIBREF33 , BIBREF34 would lead to overestimating INLINEFORM9 , in spite of the fact that those potentials were calibrated with reference to a collection of physical and chemical properties quite similar to that used for the 2nd-generation Brenner potential we adopted: according to our computations, the value of INLINEFORM10 is INLINEFORM11 nN INLINEFORM12 nm for the Tersoff potential <CITED HERE> , BIBREF33 , and INLINEFORM13 nN INLINEFORM14 nm for the 1st-generation Brenner potential BIBREF34 .	not used	train
It may be possible to evaluate this function via molecular dynamics simulations <CITED HERE> .	not used	train
It should be noted that ANM can also be implemented on potential models such as the Tersoff <CITED HERE> -Brenner [8] potential.	not used	test
It was found that, among all the available embedded atomic (EAM) potentials, the 'Finnis-Sinclair' potential, 18 'Johnson-Oh' potential 19 and 'Ackland' potential <CITED HERE> indicate the lowest free energy for the bcc phase at all temperatures.	not used	train
It was parameterized based on structural data at high pressures and is expected to be least accurate at ambient pressure and high temperature <CITED HERE> .	not used	train
It was shown that both the Stillinger-Weber <CITED HERE> and the Tersoff BIBREF5 potentials can be expressed in the following form DISPLAYFORM0	not used	train
It was shown that it holds for systems with three-body forces <CITED HERE> , BIBREF5 , BIBREF6 .	not used	train
